1465	23923	954	A	\N
1466	23923	1025	A	\N
1467	23923	961	A	\N
1468	23923	631	A	\N
1469	23932	1030	A	\N
1475	23977	89	A	\N
1484	24105	1115	A	\N
1485	24107	538	A	\N
1486	24112	820	A	\N
1487	24113	820	A	\N
1488	24116	653	A	\N
1489	24038	1162	A	\N
1490	24038	113	A	\N
1491	24038	1248	A	\N
1492	24041	114	A	\N
1493	24138	1088	A	\N
1494	24138	669	A	\N
1495	24138	2125	A	\N
1496	24138	2127	A	\N
1497	24138	295	A	\N
1498	24139	1088	A	\N
1499	24139	2127	A	\N
1505	23770	969	A	\N
1507	24173	802	A	\N
1514	24116	89	A	\N
1515	24186	298	A	\N
1516	24190	298	A	\N
1517	24204	987	A	\N
1518	24241	906	A	\N
1519	24241	820	A	\N
1520	24243	310	A	\N
1521	24243	653	A	\N
1522	24286	89	A	\N
1523	24292	89	A	\N
1525	24562	2325	A	\N
1526	24657	754	A	\N
1527	23765	820	A	\N
1528	24660	838	A	\N
1529	24681	295	A	\N
1530	24683	675	A	\N
1531	24683	14	A	\N
1533	23381	1303	A	\N
1535	24709	820	A	\N
1536	23530	538	A	\N
1537	24712	538	A	\N
1538	24711	1088	A	\N
1539	24713	310	A	\N
1540	24726	969	A	\N
1541	24729	802	A	\N
1542	24733	545	A	\N
1543	24084	1961	A	\N
1550	24742	353	P	\N
1551	24744	89	P	\N
1556	24749	2490	P	\N
1558	24752	379	P	\N
1559	24752	1115	F	\N
1560	24753	2495	P	\N
1561	24753	2496	F	\N
1562	24753	2497	A	\N
1563	24754	1099	P	\N
1564	24754	802	F	\N
1565	24083	2498	F	\N
1566	24755	802	A	\N
1567	24755	1218	P	\N
1568	24756	112	F	\N
1569	24756	2072	P	\N
1574	24759	954	F	\N
1575	24759	1356	P	\N
1576	24760	906	F	\N
1577	24760	921	P	\N
1578	24760	538	F	\N
1579	23982	982	F	\N
1581	24074	\N	F	\N
1582	24074	982	F	\N
1583	24761	2506	F	\N
1584	24761	2505	F	\N
1585	24761	2504	P	\N
1586	24762	2507	F	\N
1587	24762	620	P	\N
1588	23384	2508	F	\N
1590	24730	24	F	\N
1591	24740	112	F	\N
1592	23906	2511	A	\N
1593	24764	954	F	\N
1594	24764	1162	P	\N
1595	24574	117	F	\N
1596	24721	2184	F	\N
1597	24765	93	P	\N
1598	24765	989	P	\N
1599	24707	112	F	\N
1600	24725	820	F	\N
1604	24344	807	A	\N
1605	24344	1200	A	\N
1606	24766	1218	A	\N
1607	24766	966	P	\N
1608	23919	2534	F	\N
1609	23919	2535	F	\N
1611	23919	2537	A	\N
1614	24043	2550	F	\N
1615	24035	2550	F	\N
1616	24045	2550	F	\N
1617	24044	2551	F	\N
1618	24028	2550	F	\N
1619	24447	2552	F	\N
1620	24767	1033	P	\N
1621	24767	2552	F	\N
1622	24768	2552	F	\N
1623	24768	1033	P	\N
1624	24769	2552	F	\N
1625	24769	1033	P	\N
1626	24770	2552	F	\N
1627	24770	1033	P	\N
1628	24771	2552	F	\N
1629	24771	1033	P	\N
1630	24772	2553	F	\N
1631	24772	1033	P	\N
1632	24772	2554	A	\N
1633	24773	2555	A	\N
1634	24773	1033	P	\N
1635	24773	2552	F	\N
1637	24774	648	A	\N
1638	24774	2556	A	\N
1639	24774	2551	F	\N
1640	24774	1033	P	\N
1641	24028	2557	A	\N
1642	24043	2554	A	\N
1643	24043	2557	A	\N
1644	24035	2557	A	\N
1645	24035	2554	A	\N
1646	24769	2554	A	\N
1647	24770	2558	A	\N
1648	24767	2556	A	\N
1649	24771	2554	A	\N
1650	24045	2508	A	\N
1651	24044	2557	A	\N
1652	24447	2557	A	\N
1653	24775	2556	A	\N
1654	24775	648	F	\N
1655	24775	2553	F	\N
1656	24775	1033	P	\N
1657	24776	2556	A	\N
1658	24776	2554	A	\N
1659	24776	2550	F	\N
1660	24776	2553	F	\N
1661	24776	1033	P	\N
1662	24777	2559	A	\N
1663	24777	2550	F	\N
1664	24777	1033	P	\N
1665	23929	2560	A	\N
1666	23929	2531	F	\N
1667	23930	2379	A	\N
1668	23930	2563	A	\N
1669	23930	2561	F	\N
1670	23928	2531	F	\N
1671	23928	2564	A	\N
1672	23914	2565	F	\N
1673	23914	2532	A	\N
1674	23919	\N	A	\N
1675	23919	2564	A	\N
1728	24796	9	P	\N
1729	24651	1116	F	\N
1730	24797	2505	A	\N
1731	24797	966	P	\N
1732	24798	966	F	\N
1733	24799	1030	A	\N
1734	24799	966	P	\N
1735	24800	966	P	\N
1736	24802	2581	P	\N
1737	24801	2581	P	\N
1738	24804	538	F	\N
1739	24804	89	P	\N
1740	24805	2578	P	\N
1741	24806	108	P	\N
1742	24807	108	P	\N
1743	24810	108	P	\N
1744	24811	593	P	\N
1745	24812	593	P	\N
1746	24815	1961	P	\N
1747	24814	906	F	\N
1748	24814	1961	P	\N
1749	24815	2184	F	\N
1750	24813	802	F	\N
1751	24813	1961	P	\N
1752	24133	1384	F	\N
1753	24816	820	F	\N
1754	24816	310	P	\N
1755	24817	1116	F	\N
1756	24817	310	P	\N
1757	24818	1133	P	\N
1758	24818	966	F	\N
1759	24819	2502	F	\N
1760	24819	1133	P	\N
1761	24820	2216	P	\N
1762	24821	1069	P	\N
1763	24822	1069	P	\N
1764	24823	802	P	\N
1765	24824	802	P	\N
1766	24825	2531	F	\N
1767	24825	2569	P	\N
1768	24826	2531	F	\N
1769	24826	2570	P	\N
1770	24827	2531	F	\N
1771	24827	2166	P	\N
1772	24828	2531	F	\N
1773	24828	1336	P	\N
1774	24829	2598	P	\N
1775	24831	2609	P	\N
1776	24832	2599	P	\N
1777	24833	954	P	\N
1778	24834	2531	F	\N
1779	24834	927	P	\N
1780	24835	2531	F	\N
1781	24835	871	P	\N
1782	24836	2531	F	\N
1783	24836	1096	P	\N
1784	24837	2165	P	\N
1785	24838	2531	F	\N
1786	24838	586	P	\N
1787	24839	2531	F	\N
1788	24839	645	P	\N
1789	24840	2531	F	\N
1790	24840	131	P	\N
1791	24841	2531	F	\N
1792	24841	1218	P	\N
1793	24842	2531	F	\N
1794	24842	1195	P	\N
1795	24843	2531	F	\N
1796	24843	16	P	\N
1797	24844	2182	P	\N
1798	24845	1145	P	\N
1799	24846	1222	P	\N
1801	24849	2588	P	\N
1802	24850	989	P	\N
1803	24851	2579	P	\N
1804	24852	14	P	\N
1805	24853	14	P	\N
1806	24854	108	P	\N
1807	24855	2618	P	\N
1808	24856	627	P	\N
1809	24857	902	P	\N
1810	24858	67	P	\N
1811	24859	1115	P	\N
1812	24860	1115	P	\N
1813	24861	1115	P	\N
1814	24862	2576	P	\N
1815	24863	969	P	\N
1816	24864	969	P	\N
1817	24865	969	P	\N
1818	24866	969	P	\N
1819	24867	969	P	\N
1820	24868	969	P	\N
1821	24869	969	P	\N
1822	24870	969	P	\N
1823	24871	969	P	\N
1824	24872	969	P	\N
1825	24873	330	P	\N
1826	24874	1116	F	\N
1827	24874	966	A	\N
1828	24875	631	F	\N
1829	24875	821	A	\N
1830	24875	89	P	\N
1831	24874	89	P	\N
1832	24876	969	F	\N
1833	24876	1160	A	\N
1834	24876	634	A	\N
1835	24876	627	A	\N
1836	24876	89	P	\N
1837	24693	906	F	\N
1838	24693	117	F	\N
1839	24877	112	F	\N
1840	24877	2632	P	\N
1841	24879	961	F	\N
1842	24879	2605	P	\N
1843	24880	2605	P	\N
1844	24882	1253	F	\N
1845	24882	589	P	\N
1846	24883	1253	F	\N
1847	24883	719	P	\N
1848	24884	1115	P	\N
1849	24886	986	P	\N
1850	24887	1030	P	\N
1851	24888	299	P	\N
1852	24889	299	P	\N
1853	24890	906	P	\N
1854	24890	942	F	\N
1855	24891	942	F	\N
1856	24891	84	P	\N
1857	24892	1026	F	\N
1858	24581	1122	F	\N
1859	24581	1030	F	\N
1860	24893	987	P	\N
1861	24894	987	P	\N
1862	24895	987	P	\N
1863	24896	1192	P	\N
1864	24897	802	P	\N
1865	24898	1165	P	\N
1866	24899	807	P	\N
1867	24900	1025	P	\N
1868	24901	1025	P	\N
1869	24902	1025	P	\N
1870	24903	1025	P	\N
1871	24881	74	P	\N
1872	24904	1116	F	\N
1873	24904	954	P	\N
1874	24905	648	P	\N
1875	24906	648	P	\N
1876	24906	117	P	\N
1877	24906	969	F	\N
1878	24907	1030	P	\N
1879	24908	1192	P	\N
1880	24909	1192	P	\N
1881	24910	1192	P	\N
1882	24911	1123	F	\N
1883	24911	629	P	\N
1884	24912	299	P	\N
1885	24913	821	P	\N
1886	24914	1122	F	\N
1887	24914	648	P	\N
1888	24915	1026	P	\N
1889	24916	295	P	\N
1890	24916	961	F	\N
1891	24917	969	F	\N
1892	24917	906	P	\N
1893	24918	1253	F	\N
1894	24918	74	P	\N
1895	24919	1253	F	\N
1896	24919	2580	P	\N
1897	24920	1122	F	\N
1898	24920	208	P	\N
1899	24921	208	P	\N
1900	24922	1122	F	\N
1901	24922	1030	P	\N
1902	24923	1253	F	\N
1903	24923	1030	P	\N
1904	24924	987	F	\N
1905	24924	208	P	\N
1906	24925	987	F	\N
1907	24925	208	P	\N
1908	24926	987	F	\N
1909	24926	208	P	\N
1910	24927	987	F	\N
1911	24927	208	P	\N
1912	24928	987	F	\N
1913	24928	208	P	\N
1914	24929	987	F	\N
1915	24929	208	P	\N
1916	24930	1123	P	\N
1917	24932	1123	P	\N
1918	24933	1123	P	\N
1919	24934	1209	P	\N
1920	24935	1209	P	\N
1921	24936	1253	F	\N
1922	24937	1253	F	\N
1923	24936	74	P	\N
1924	24937	74	P	\N
1925	24938	1253	F	\N
1926	24938	74	P	\N
1927	24939	1253	F	\N
1928	24939	74	P	\N
1929	24940	1253	F	\N
1930	24940	74	P	\N
1931	24941	1253	F	\N
1932	24941	1030	P	\N
1933	24942	961	P	\N
1934	24943	961	P	\N
1935	24944	961	P	\N
1936	24945	961	P	\N
1937	24946	961	P	\N
1938	24947	74	F	\N
1939	24947	353	P	\N
1940	24948	74	F	\N
1941	24948	353	P	\N
1942	24949	74	F	\N
1943	24949	113	P	\N
1944	24950	74	F	\N
1945	24950	113	P	\N
1946	24951	1088	F	\N
1947	24951	1143	P	\N
1948	23987	982	F	\N
1949	24952	1115	P	\N
1950	24953	1112	P	\N
1951	24954	1112	P	\N
1952	24955	1112	P	\N
1953	24956	629	P	\N
1954	24957	1026	P	\N
1955	24959	1123	P	\N
1956	24960	1026	P	\N
1957	24961	1026	P	\N
1958	24962	1026	P	\N
1959	24963	1025	P	\N
1960	24964	1025	P	\N
1961	24965	1116	P	\N
1962	24966	1116	P	\N
1963	24967	1116	P	\N
1964	24968	1253	P	\N
1965	24969	1253	P	\N
1966	24970	1253	P	\N
1967	24971	1253	P	\N
1968	24972	1253	P	\N
1969	24973	1253	P	\N
1970	24974	1026	P	\N
1971	24975	648	P	\N
1972	24976	961	P	\N
1973	24977	821	P	\N
1974	23616	74	P	\N
1975	24979	172	P	\N
1976	24980	631	P	\N
1977	24981	631	P	\N
1978	24982	942	F	\N
1979	24982	2365	P	\N
1980	24983	1116	P	\N
1981	24994	764	P	\N
1982	24997	1384	P	\N
1983	24998	299	P	\N
1984	24999	1253	P	\N
1985	25001	1116	P	\N
1986	25002	1116	P	\N
1987	25003	989	P	\N
1988	25004	989	P	\N
1989	25006	1115	P	\N
1990	25007	1115	P	\N
1991	25008	1115	P	\N
\.


